Round,Team,Player,Number,Position,Mins Played,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,1 Point Field Goals,2 Point Field Goals,Total Points,All Runs,All Run Metres,Kick Return Metres,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,20/40,Cross Field Kicks,Kicked Dead,Errors,Handling Errors,One on One Lost,Penalties,Ruck Infringements,Inside 10 Metres,On Report,Sin Bins,Send Offs,Stint One,Stint Two
5,Knights,Pasami Saulo,15,Interchange,22,0,0,0,0,0,0,0,0,14,6,52,0,19,0,0,0,0,0,6,6,3.89,0,0,0,0,1,0,7,0,1.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,10
5,Knights,Josh King,16,Interchange,27,0,0,0,0,0,0,0,0,29,9,84,15,37,0,0,0,0,1,8,9,3.88,0,0,0,0,0,0,9,0,0.9,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7
5,Knights,Brodie Jones,17,Interchange,33,0,0,0,0,0,0,0,0,33,7,80,0,25,0,0,1,0,1,6,5,2.79,0,0,0,1,0,3,9,0.43,0.895,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12
5,Knights,Simi Sasagi,20,Reserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Bulldogs,Dallin Watene-Zelezniak,1,Fullback,80,4,1,0,0,0,0,0,0,53,24,205,35,73,0,0,0,0,6,0,18,4.15,0,0,0,2,1,12,34,0.5,0.75,6,2,0,0,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,80,0
5,Bulldogs,Nick Cotric,2,Winger,80,0,0,0,0,0,0,0,0,19,9,64,0,22,0,0,0,0,4,0,8,3.52,1,6,0,1,0,5,14,0.56,0.6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
5,Bulldogs,Will Hopoate,3,Centre,80,0,0,0,0,0,0,0,0,32,15,94,0,38,0,0,0,0,0,0,13,3.59,1,4,0,0,0,6,20,0.4,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
5,Bulldogs,Corey Allan,4,Centre,80,0,0,0,0,0,0,0,0,24,14,96,2,45,0,1,0,0,1,0,12,3.79,0,0,0,1,0,6,19,0.43,0.647,11,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
5,Bulldogs,Tuipulotu Katoa,5,Winger,80,0,0,0,0,0,0,0,0,27,14,117,0,38,1,0,0,0,4,0,11,3.55,0,0,0,1,0,2,17,0.14,0.75,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,80,0
5,Bulldogs,Jake Averillo,6,Five-Eighth,80,4,1,0,0,0,0,0,0,63,7,88,6,29,2,0,1,0,2,0,4,3.52,1,10,0,1,1,26,36,3.71,0.8420000000000001,16,0,3,0,0,5,166,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,80,0
5,Bulldogs,Kyle Flanagan,7,Halfback,80,6,0,3,3,0,1.0,0,0,62,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,58,67,29,0.938,30,2,0,0,0,12,432,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,80,0
5,Bulldogs,Luke Thompson,8,Interchange,50,4,1,0,0,0,0,0,0,60,16,140,15,56,1,0,0,0,3,14,12,3.21,1,4,0,1,1,1,17,0.06,0.92,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,7
5,Bulldogs,Sione Katoa,9,Hooker,45,0,0,0,0,0,0,0,0,29,2,24,0,11,0,0,0,0,0,0,1,5.24,2,24,0,0,1,51,56,25.5,0.9059999999999999,29,2,1,0,0,1,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,0
5,Bulldogs,Jack Hetherington,10,Prop,46,0,0,0,0,0,0,0,0,21,10,71,0,29,0,0,0,0,0,10,7,3.66,0,0,0,2,0,3,14,0.3,0.857,18,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,26,20
5,Bulldogs,Adam Elliott,11,2nd,80,0,0,0,0,0,0,0,0,55,10,85,0,44,0,1,1,0,1,8,6,2.75,0,0,0,3,0,6,16,0.6,0.9059999999999999,29,3,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
5,Bulldogs,Corey Waddell,12,2nd,71,0,0,0,0,0,0,0,0,48,10,84,0,34,0,0,0,0,3,10,10,3.81,0,0,0,0,0,3,13,0.3,0.841,37,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
5,Bulldogs,Josh Jackson,13,Lock,63,0,0,0,0,0,0,0,0,40,12,88,0,29,0,0,0,0,1,11,9,3.57,0,0,0,1,3,18,29,1.5,0.912,31,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,0
5,Bulldogs,Jackson Topine,14,Interchange,35,0,0,0,0,0,0,0,0,30,5,41,0,14,0,0,0,0,1,3,5,2.94,2,16,1,0,0,44,49,8.8,0.875,21,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0
5,Bulldogs,Renouf Atoni,15,Interchange,24,0,0,0,0,0,0,0,0,15,6,56,14,21,0,0,0,0,1,5,5,2.85,0,0,0,1,0,2,8,0.33,0.625,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
5,Bulldogs,Dylan Napa,16,Prop,34,0,0,0,0,0,0,0,0,23,5,45,0,16,0,0,0,0,0,5,5,4.14,0,0,0,0,0,0,5,0,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17
5,Bulldogs,Ofahiki Ogden,17,Interchange,22,0,0,0,0,0,0,0,0,13,9,75,13,35,0,0,0,0,1,8,9,3.17,0,0,0,0,0,1,10,0.11,0.909,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,1
5,Bulldogs,Brandon Wakeham,19,Reserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Storm,Ryan Papenhuyzen,1,Fullback,80,20,1,8,9,0,0.8889,0,0,70,17,198,42,37,2,0,1,0,3,0,12,3.78,3,27,0,0,9,29,45,1.71,0.778,7,1,1,0,1,1,21,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,80,0
5,Storm,George Jennings,2,Winger,80,4,1,0,0,0,0,0,0,72,27,285,72,91,3,0,1,0,5,0,22,3.32,2,21,0,0,1,0,27,0,1.0,5,0,0,0,0,1,30,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,80,0
5,Storm,Reimis Smith,3,Centre,80,0,0,0,0,0,0,0,0,46,13,120,0,42,0,3,0,0,2,0,9,3.39,0,0,0,2,0,7,18,0.54,0.867,13,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,80,0
5,Storm,Justin Olam,4,Centre,80,4,1,0,0,0,0,0,0,43,10,111,0,49,0,0,0,0,1,0,10,5.34,0,0,1,0,0,1,12,0.1,0.9440000000000001,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
5,Storm,Josh Addo-Carr,5,Winger,80,4,1,0,0,0,0,0,0,45,11,130,24,44,0,0,0,0,6,0,11,3.93,0,0,0,0,1,4,16,0.36,0.7140000000000001,5,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
5,Storm,Cameron Munster,6,Five-Eighth,80,0,0,0,0,0,0,0,0,49,14,91,0,21,0,1,2,0,2,0,6,3.3,1,5,0,1,10,28,41,2,0.767,23,5,2,0,0,7,143,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,80,0
5,Storm,Jahrome Hughes,7,Halfback,71,4,1,0,0,0,0,0,0,37,5,41,13,5,0,1,1,0,1,0,2,3.54,0,0,0,0,2,37,48,7.4,0.75,15,5,0,0,0,8,250,0,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,70,0
5,Storm,Jesse Bromwich,8,Prop,43,0,0,0,0,0,0,0,0,26,13,116,0,60,0,0,0,0,1,13,10,3.48,0,0,0,1,0,2,15,0.15,0.87,20,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,20,23
5,Storm,Brandon Smith,9,Hooker,43,0,0,0,0,0,0,0,0,31,8,46,0,11,0,1,1,0,0,2,5,4.37,5,37,0,1,7,40,46,5,0.87,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16
5,Storm,Christian Welch,10,Prop,50,4,1,0,0,0,0,0,0,68,15,168,94,74,1,1,0,0,2,8,11,3.79,0,0,0,3,0,4,19,0.27,0.897,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,24,24
5,Storm,Felise Kaufusi,11,2nd,80,4,1,0,0,0,0,0,0,60,11,106,0,57,2,0,0,0,1,10,8,2.71,1,2,0,2,0,4,16,0.36,0.9059999999999999,29,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,0
5,Storm,Kenneath Bromwich,12,2nd,80,0,0,0,0,0,0,0,0,43,9,103,0,46,0,0,1,0,0,8,7,4.1,0,0,0,0,0,4,13,0.44,0.9,36,3,1,0,0,1,12,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,80,0
5,Storm,Nelson Asofa-Solomona,13,Interchange,40,0,0,0,0,0,0,0,0,36,11,121,12,62,0,0,0,0,0,9,7,3.15,0,0,0,2,0,1,12,0.09,1.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,6
5,Storm,Chris Lewis,14,Reserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Storm,Tui Kamikamica,15,Lock,50,4,1,0,0,0,0,0,0,54,10,90,5,39,1,0,0,0,3,9,8,3.56,0,0,0,0,0,2,12,0.2,0.867,26,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0
5,Storm,Tom Eisenhuth,16,Interchange,30,0,0,0,0,0,0,0,0,24,5,43,0,24,0,0,0,0,0,5,5,3.33,0,0,0,0,2,3,9,0.6,0.903,28,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0
5,Storm,Nicho Hynes,17,Interchange,9,4,1,0,0,0,0,0,0,11,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,0
5,Storm,Harry Grant,21,Interchange,53,0,0,0,0,0,0,0,0,44,7,74,0,36,0,1,1,0,0,1,6,3.93,6,65,0,0,5,56,62,8,0.8640000000000001,38,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,53,0
5,Roosters,James Tedesco,1,Fullback,80,0,0,0,0,0,0,0,0,44,20,216,71,57,1,0,0,0,5,1,15,3.82,1,10,0,0,11,11,30,0.55,1.0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
5,Roosters,Daniel Tupou,2,Winger,80,4,1,0,0,0,0,0,0,46,21,237,121,69,1,0,0,0,2,2,20,2.88,1,9,0,0,0,4,28,0.19,1.0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,80,0
5,Roosters,Josh Morris,3,Centre,80,0,0,0,0,0,0,0,0,39,9,102,0,48,0,0,0,0,0,2,8,3.92,0,0,0,0,0,3,13,0.33,0.88,22,1,2,0,0,1,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,0
5,Roosters,Joseph Manu,4,Centre,80,0,0,0,0,0,0,0,0,37,9,67,0,22,0,0,0,0,3,1,6,3.17,0,0,0,1,2,4,13,0.44,0.741,20,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
5,Roosters,Brett Morris,5,Winger,80,8,2,0,0,0,0,0,0,64,13,125,0,34,2,0,0,0,5,1,7,2.88,0,0,0,2,1,2,16,0.15,0.722,13,4,1,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
5,Roosters,Drew Hutchison,6,Five-Eighth,80,4,1,0,0,0,0,0,0,71,7,79,0,8,2,0,0,0,5,0,3,2.99,1,31,0,0,1,37,52,5.29,0.87,20,3,0,0,0,11,343,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,80,0
5,Roosters,Sam Walker,7,Halfback,80,4,1,0,0,0,0,0,0,51,12,79,0,2,1,3,3,0,2,0,2,5.64,0,0,0,0,3,30,41,2.5,0.682,15,6,1,0,0,7,168,0,1,0,0,0,1,1,2,2,0,1,0,0,0,0,0,80,0
5,Roosters,Isaac Liu,8,Prop,58,0,0,0,0,0,0,0,0,52,16,151,20,51,0,0,0,0,2,14,13,2.83,0,0,0,0,1,2,17,0.13,0.917,33,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,54,3
5,Roosters,Freddy Lussick,9,Hooker,17,0,0,0,0,0,0,0,0,9,1,11,0,1,0,0,0,0,0,0,1,4.32,1,11,0,0,1,13,14,13,0.8,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0
5,Roosters,Siosiua Taukeiaho,10,Prop,54,6,0,3,5,0,0.6,0,0,57,16,147,0,59,0,0,0,0,1,15,16,3.06,0,0,0,0,0,2,18,0.13,0.943,33,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21
5,Roosters,Angus Crichton,11,2nd,80,0,0,0,0,0,0,0,0,67,20,167,16,48,0,0,0,0,5,19,17,2.86,0,0,0,0,1,3,23,0.15,0.851,40,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
5,Roosters,Sitili Tupouniua,12,Interchange,48,0,0,0,0,0,0,0,0,27,6,52,0,21,0,0,0,0,0,5,4,3.56,0,0,0,1,0,2,8,0.33,0.9520000000000001,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,48,0
5,Roosters,Victor Radley,13,Lock,58,0,0,0,0,0,0,0,0,43,12,96,0,10,0,0,0,0,1,4,3,3.03,0,0,0,0,0,34,37,2.83,0.9209999999999999,35,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,25
5,Roosters,Benjamin Marschke,14,Interchange,63,0,0,0,0,0,0,0,0,41,1,5,0,0,0,1,1,0,0,0,0,0,1,5,0,0,0,104,102,104,0.927,38,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,63,0
5,Roosters,Jared Waerea-Hargreaves,15,Interchange,44,0,0,0,0,0,0,0,0,51,21,219,35,100,0,0,0,0,0,17,20,2.88,0,0,0,1,0,2,23,0.1,1.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,0
5,Roosters,Nat Butcher,16,2nd,58,0,0,0,0,0,0,0,0,42,10,72,0,24,0,0,0,0,1,9,9,2.71,0,0,0,0,1,6,15,0.6,1.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0
5,Roosters,Fletcher Baker,17,Interchange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Roosters,Matt Ikuvalu,21,Reserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Sharks,William Kennedy,1,Fullback,80,4,1,0,0,0,0,0,0,50,18,192,94,44,1,0,0,0,4,0,15,4.5,1,11,0,1,5,6,24,0.33,0.75,6,1,1,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
5,Sharks,Mawene Hiroti,2,Winger,80,4,1,0,0,0,0,0,0,29,16,104,0,35,1,0,0,0,2,1,11,3.09,0,0,0,1,0,1,18,0.06,0.5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,80,0
5,Sharks,Josh Dugan,3,Centre,41,0,0,0,0,0,0,0,0,27,9,75,0,23,0,1,1,0,5,0,7,3.32,0,0,0,0,0,1,8,0.11,0.429,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,41,0
5,Sharks,Jesse Ramien,4,Centre,80,0,0,0,0,0,0,0,0,48,18,135,0,39,0,0,1,0,3,0,14,3.38,0,0,0,3,0,5,21,0.28,0.955,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,80,0
5,Sharks,Ronaldo Mulitalo,5,Winger,80,0,0,0,0,0,0,0,0,31,12,88,3,36,0,0,0,0,5,0,9,3.29,0,0,0,2,0,0,12,0,0.8,8,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0
5,Sharks,Matt Moylan,6,Five-Eighth,80,0,0,0,0,0,0,0,0,21,8,79,0,16,0,0,0,0,1,0,5,3.13,1,10,0,0,4,39,47,4.88,0.762,16,3,2,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0
5,Sharks,Chad Townsend,7,Halfback,80,6,0,2,3,1,0.75,0,0,69,4,23,0,4,0,0,0,0,0,0,3,2.96,0,0,0,0,2,41,63,10.25,0.882,30,3,1,1,0,19,622,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,80,0
5,Sharks,Braden Hamlin-Uele,8,Prop,46,0,0,0,0,0,0,0,0,38,8,81,23,35,0,0,0,0,3,5,7,2.65,0,0,0,1,0,2,10,0.25,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24
5,Sharks,Blayke Brailey,9,Hooker,80,0,0,0,0,0,0,0,0,27,3,23,0,13,0,0,0,0,0,0,3,4.31,3,23,0,0,5,123,124,41,0.912,31,3,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0
5,Sharks,Aaron Woods,10,Prop,55,0,0,0,0,0,0,0,0,36,10,101,0,49,0,0,0,0,0,10,8,2.99,0,0,0,2,1,5,15,0.5,1.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,20
5,Sharks,Teig Wilton,11,2nd,80,0,0,0,0,0,0,0,0,50,12,89,0,34,0,0,0,0,1,12,11,2.65,0,0,0,0,0,2,14,0.17,0.8640000000000001,51,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0
5,Sharks,Wade Graham,12,2nd,14,0,0,0,0,0,0,0,0,7,4,46,0,15,0,0,0,0,0,4,4,3.46,0,0,0,0,0,1,5,0.25,0.833,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
5,Sharks,Toby Rudolf,13,Lock,80,0,0,0,0,0,0,0,0,46,13,131,0,48,1,0,0,0,0,12,10,3.05,0,0,0,1,0,2,15,0.15,0.907,39,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,80,0
5,Sharks,Connor Tracey,14,Interchange,40,0,0,0,0,0,0,0,0,15,7,94,0,26,0,0,0,0,2,7,7,3.61,0,0,0,0,1,1,7,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0
5,Sharks,Aiden Tolman,15,Interchange,53,0,0,0,0,0,0,0,0,37,12,79,0,27,0,0,0,0,0,12,11,3.47,0,0,0,0,0,4,16,0.33,0.971,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45,7
5,Sharks,Jack Williams,16,Interchange,50,4,1,0,0,0,0,0,0,43,14,123,25,44,0,0,0,0,0,11,13,3.14,0,0,0,0,1,1,15,0.07,0.9,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2
